gene	label
ERI2	False
ERI3	False
ERICH1	
ERLEC1	False
ERLIN1	False
ERLIN2	False
ERMAP	False
ERMARD	False
ERMN	False
ERMP1	False
ERN1	
ERO1A	False
ERO1B	False
ERP29	False
ERP44	False
ERRFI1	True
ERV3-1	False
ERVW-1	
ESAM	False
ESCO1	False
ESCO2	True
ESD	False
ESF1	False
ESM1	
ESPL1	
ESPN	False
ESPNP	False
ESR1	True
ESR2	
ESRRA	
ESRRB	False
ESRRG	
ESS2	False
ESX1	False
ESYT1	False
ESYT2	False
ETF1	False
ETFA	
ETFB	
ETFDH	
ETHE1	False
ETNK1	True
ETNK2	False
ETS1	
ETS2	
ETV1	True
ETV2	False
ETV3	
ETV4	True
ETV5	True
ETV6	True
ETV7	
EVA1A	False
EVA1C	False
EVC2	
EVI2B	False
EVI5	False
EVI5L	False
EVL	
EVPL	
EVX1	False
EVX2	False
EWSR1	True
EXD1	False
EXD3	False
EXO1	False
EXO5	False
EXOC1	False
EXOC2	
EXOC3	False
EXOC3-AS1	False
EXOC3L1	False
EXOC4	
EXOC5	False
EXOC6	False
EXOC6B	False
EXOC7	
EXOC8	
EXOG	False
EXOSC1	False
EXOSC10	False
EXOSC2	False
EXOSC3	False
EXOSC4	False
EXOSC5	False
EXOSC6	
EXOSC7	False
EXOSC8	False
EXOSC9	False
EXPH5	
EXT1	True
EXT2	True
EXTL1	False
EXTL3	False
EYA1	
EYA2	
EYA3	False
EZH1	True
EZH2	True
EZR	True
F10	
F11	
F11R	False
F12	
F13A1	
F13B	
F2	
F2R	
F2RL1	False
F2RL3	
F3	
F5	
F7	
F8	
F8A1	False
F9	
FA2H	
FAAH	False
FAAH2	
FAAP100	False
FAAP20	False
FAAP24	False
FABP1	False
FABP3	
FABP4	
FABP5	
FABP5P3	False
FABP9	False
FADD	
FADS1	False
FADS2	False
FADS3	False
FAF1	
FAF2	False
FAH	
FAHD1	False
FAIM	
FAIM2	False
FAM102A	False
FAM102B	False
FAM104A	False
FAM107A	
FAM107B	
FAM110A	False
FAM110D	False
FAM111A	
FAM111B	
FAM114A2	False
FAM117A	
FAM118A	False
FAM118B	
FAM120B	False
FAM124A	False
FAM124B	False
FAM126A	False
FAM131A	False
FAM131C	False
FAM133B	False
FAM135A	False
FAM135B	True
FAM136A	False
FAM138B	False
FAM13A	False
FAM13B	False
FAM13C	False
FAM149B1	False
FAM151B	False
FAM153A	False
FAM156A	False
FAM161A	
FAM162A	False
FAM167B	False
FAM168A	False
FAM168B	False
FAM169A	False
FAM171A1	
FAM171B	
FAM172A	False
FAM174C	False
FAM177A1	False
FAM178B	False
FAM180B	False
FAM183A	False
FAM184A	False
FAM185A	False
FAM189A2	False
FAM189B	False
FAM193B	False
FAM200A	False
FAM200B	False
FAM201A	False
FAM20B	False
FAM210A	False
FAM214A	False
FAM214B	False
FAM216A	False
FAM217B	False
FAM219A	False
FAM220A	False
FAM221A	False
FAM222B	False
FAM227B	
FAM234A	
FAM241A	
FAM241B	False
FAM24A	False
FAM24B	False
FAM27E3	False
FAM32A	False
FAM3B	False
FAM3C	False
FAM43A	False
FAM50B	False
FAM53C	False
FAM66B	False
FAM66C	False
FAM72B	False
FAM72D	
FAM76A	False
FAM76B	False
FAM78A	False
FAM81A	False
FAM83A	False
FAM83B	
FAM83C	False
FAM83D	False
FAM83F	False
FAM83G	False
FAM83H	
FAM86C1P	False
FAM89B	False
FAM90A1	False
FAM91A1	
FAM98A	False
FAM98B	False
FAM98C	False
FAM99B	False
FAN1	False
FANCA	True
FANCB	
FANCC	True
FANCD2	True
FANCE	True
FANCF	True
FANCG	True
FANCI	
FANCL	True
FANCM	
FANK1	
FAP	False
FAR1	False
FARP2	False
FARS2	False
FARSA	False
FARSB	False
FAS	True
FASLG	
FASN	
FASTK	False
FASTKD1	False
FASTKD2	False
FASTKD5	False
FAT1	True
FAT2	
FAT3	True
FAT4	True
FATE1	False
FAU	
FAXDC2	False
FBF1	
FBH1	
FBL	False
FBLIM1	False
FBLL1	False
FBLN1	
FBLN2	True
FBLN5	
FBN1	
FBN2	
FBP1	
FBP2	False
FBRS	False
FBXL12	False
FBXL15	False
FBXL18	False
FBXL19	False
FBXL19-AS1	False
FBXL3	False
FBXL4	False
FBXL5	False
FBXL6	False
FBXL8	False
FBXO11	True
FBXO15	
FBXO16	False
FBXO17	False
FBXO2	False
FBXO21	False
FBXO22	False
FBXO24	False
FBXO27	False
FBXO28	
FBXO3	False
FBXO30	False
FBXO31	
FBXO32	
FBXO33	False
FBXO34	False
FBXO36	False
FBXO38	False
FBXO4	False
FBXO40	
FBXO42	False
FBXO44	False
FBXO45	False
FBXO46	False
FBXO48	False
FBXO5	
FBXO6	False
FBXO7	
FBXO8	False
FBXO9	
FBXW11	False
FBXW2	False
FBXW4	
FBXW4P1	False
FBXW5	
FBXW7	True
FBXW8	False
FBXW9	False
FCAR	False
FCER1A	
FCER1G	False
FCER2	
FCF1	
FCGR1A	
FCGR2A	
FCGR2B	True
FCGR3A	
FCGR3B	False
FCGRT	False
FCHO1	False
FCHO2	False
FCHSD1	False
FCHSD2	False
FCMR	False
FCN1	False
FCN2	False
FCP1	False
FCRL3	
FCRLA	False
FCSK	
FDFT1	False
FDPS	False
FDX1	
FDX2	False
FDXACB1	False
FDXR	
FECH	
FEM1A	
FEM1B	False
FEM1C	False
FEN1	True
FER	False
FERMT2	False
FERMT3	
FES	True
FEV	True
FEZ1	False
FEZ2	False
FEZF1	False
FEZF2	False
FFAR1	False
FFAR2	False
FGA	
FGB	
FGD1	
FGD2	False
FGD3	False
FGD6	False
FGF1	
FGF10	
FGF12	
FGF13	
FGF18	
FGF19	True
FGF2	
FGF3	True
FGF7	
FGF8	
FGF9	
FGFBP1	
FGFBP2	False
FGFR1	True
FGFR1OP2	
FGFR2	True
FGFR3	True
FGFR4	True
FGG	
FGGY	
FGL1	False
FGR	
FH	True
FHIP1B	False
FHIP2A	False
FHIT	True
FHL1	
FHL2	
FHL3	False
FHL5	False
FHOD1	
FIBCD1	False
FIBP	False
FICD	False
FIG4	
FIGNL1	
FILIP1	False
FILIP1L	
FIP1L1	True
FIS1	False
FITM1	False
FITM2	False
FIZ1	
FJX1	False
FKBP10	
FKBP11	False
FKBP14	False
FKBP1A	False
FKBP1B	False
FKBP2	False
FKBP3	False
FKBP4	False
FKBP5	
FKBP6	False
FKBP7	False
FKBP8	
FKBPL	False
FKTN	
FLACC1	False
FLAD1	False
FLCN	True
FLG	
FLI1	True
FLII	
FLNA	True
FLNB	
FLNC	
FLOT1	False
FLOT2	False
FLRT2	
FLRT3	False
FLT1	True
FLT3	True
FLT3LG	
FLT4	True
FLVCR1	False
FLVCR1-DT	False
FLYWCH1	
FMC1	False
FMN1	False
FMNL1	
FMNL2	
FMNL3	
FMOD	
FMR1	
FN1	
FN3K	False
FN3KRP	
FNBP1	
FNBP1L	
FNBP4	
FNDC11	False
FNDC3A	False
FNDC5	False
FNIP1	
FNTA	False
FNTB	False
FOLH1	
FOS	
FOSB	
FOSL1	
FOSL2	
FOXA1	True
FOXA2	
FOXA3	False
FOXB1	False
FOXB2	
FOXC1	
FOXC2	
FOXD1	False
FOXD2	False
FOXD2-AS1	False
FOXD3	False
FOXD4L1	False
FOXE1	
FOXF1	True
FOXF2	False
FOXG1	
FOXH1	False
FOXI1	False
FOXJ1	
FOXJ3	False
FOXK1	
FOXK2	
FOXL1	
FOXL2	True
FOXL2NB	False
FOXM1	
FOXN2	False
FOXN3	False
FOXO1	True
FOXO3	True
FOXO4	True
FOXP1	True
FOXP2	
FOXP3	
FOXP4	False
FOXQ1	
FOXR1	True
FOXRED2	False
FOXS1	False
FPGS	False
FPGT	False
FPR3	False
FRA10AC1	
FRA10F	False
FRAT1	
FRAT2	
FREM1	False
FREM2	
FRG1	
FRG1BP	False
FRG2C	False
FRK	False
FRMD1	False
FRMD4A	False
FRMD5	False
FRMD6	False
FRMD8	
FRS2	
FRS3	False
FRY	False
FRYL	
FRZB	
FSCN1	
FSCN2	
FSD1	False
FSD2	False
FSHB	False
FSHR	
FSIP1	
FSIP2	
FST	
FSTL3	True
FSTL5	
FTCD	
FTH1	
FTL	
FTO	
FTSJ1	
FTSJ3	False
FUBP1	True
FUBP3	
FUCA1	
FUNDC2	False
FUNDC2P2	False
FURIN	True
FUS	True
FUT10	False
FUT4	False
FUT5	False
FUT7	False
FUT8	
FUZ	False
FXN	
FXR1	
FXR2	False
FXYD1	False
FXYD2	False
FXYD3	
FXYD6	False
FXYD7	False
FYB1	False
FYB2	
FYCO1	False
FYN	True
FZD1	
FZD2	
FZD3	
FZD4	
FZD5	
FZD6	
FZD7	
FZD8	
FZD9	
FZR1	False
G0S2	False
G2E3	
G3BP1	
G3BP2	
G6PC1	
G6PC2	False
G6PC3	
G6PD	
GAA	
GAB1	True
GAB2	True
GAB3	
GABARAP	
GABARAPL1	
GABARAPL2	
GABBR1	False
GABBR2	False
GABPA	False
GABPB1	
GABPB1-IT1	False
GABPB2	False
GABRA1	
GABRA4	False
GABRA5	False
GABRB2	
GABRB3	
GABRD	
GABRG2	
GABRR3	False
GAD1	
GAD2	False
GADD45A	
GADD45B	
GADD45G	
GADD45GIP1	
GAGE2E	False
GAGE5	False
GAK	
GAL3ST1	
GAL3ST4	False
GALC	
GALE	
GALK1	
GALK2	False
GALM	False
GALNS	
GALNT10	False
GALNT12	
GALNT14	False
GALNT2	False
GALNT4	False
GALNT5	
GALR1	False
GALT	
GAMT	False
GAN	
GANAB	False
GANC	False
GAP43	False
GAPDH	
GAPDHS	False
GAPT	False
GAPVD1	False
GAR1	False
GAREM1	False
GARIN6	False
GARS1	
GART	
GAS1	
GAS2	False
GAS2L3	False
GAS5	
GAS6	
GAS7	True
GAS8	False
GAS8-AS1	False
GASK1A	False
GASK1B	False
GAST	
GATA1	True
GATA2	True
GATA3	True
GATA4	
GATA5	False
GATA6	
GATAD1	
GATAD2A	False
GATAD2B	False
GATB	False
GATC	False
GATD1	False
GATD3	
GATM	
GBA	
GBA2	False
GBAP1	False
GBE1	
GBF1	False
GBP2	False
GBP3	False
GBX1	False
GBX2	False
GC	False
GCA	False
GCAT	False
GCC1	False
GCC2	
GCDH	
GCG	False
GCGR	False
GCH1	
GCHFR	False
GCK	
GCKR	
GCLC	
GCLM	False
GCM1	False
GCN1	False
GCNA	False
GCNT1	False
GCNT2	False
GCOM1	False
GCSAM	False
GCSH	
GDA	False
GDAP1	
GDAP1L1	False
GDE1	False
GDF1	
GDF11	False
GDF15	
GDF2	False
GDF5	
GDF6	
GDF7	False
GDF9	False
GDI1	
GDI2	False
GDI2P1	False
GDNF	
GDPD2	False
GEM	False
GEMIN2	False
GEMIN4	False
GEMIN5	False
GEMIN6	False
GEMIN7	False
GEMIN8	False
GEMIN8P4	False
GEN1	
GET3	False
GET4	False
GFAP	
GFER	
GFI1	
GFI1B	
GFM1	
GFM2	False
GFPT1	False
GFPT2	False
GFRA1	
GFRA2	False
GFRA3	False
GFRA4	False
GFUS	False
GGA1	
GGA2	False
GGA3	
GGCT	
GGCX	
GGH	
GGNBP1	False
GGPS1	False
GGT5	False
GGT7	False
GH1	
GHDC	False
GHITM	False
GHR	
GHRL	
GID4	
GID8	False
GIGYF1	False
GIGYF2	
GIMAP5	False
GIN1	False
GINS2	False
GINS3	False
GINS4	False
GIP	
GIPC1	False
GIPC2	False
GIPR	False
GIT1	False
GIT2	False
GJA1	
GJA10	False
GJA3	
GJA5	
GJA8	False
GJB1	
GJB2	
GJD2	False
GJD3	False
GK2	False
GKAP1	False
GLA	
GLB1	
GLB1L	False
GLCE	False
GLDC	
GLE1	
GLG1	False
GLI1	True
GLI2	
GLI3	
GLI4	
GLIDR	False
GLIPR1L1	False
GLIPR1L2	
GLIS1	False
GLIS2	
GLIS3	
GLIS3-AS1	False
GLMN	
GLMP	False
GLO1	False
GLOD4	False
GLP1R	False
GLP2R	False
GLRA1	
GLRA2	False
GLRA3	
GLRB	
GLRX	False
GLRX2	False
GLRX3	False
GLRX5	False
GLS	
GLS2	
GLT6D1	False
GLT8D1	False
GLTP	False
GLUD1	
GLUD2	False
GLUL	False
GLYAT	
GLYATL3	False
GLYCTK	False
GLYR1	
GM2A	
GMCL1	False
GMCL2	False
GMDS	False
GMEB1	False
GMEB2	False
GMFB	
GMIP	False
GMNN	False
GMPPA	False
GMPPB	False
GMPR	False
GMPR2	False
GMPS	
GNA11	True
GNA12	True
GNA13	True
GNA15	
GNAI1	
GNAI2	
GNAI3	
GNAL	False
GNAO1	False
GNAQ	True
GNAS	True
GNAS-AS1	False
GNAT1	
GNAT3	False
GNAZ	False
GNB1	True
GNB1L	False
GNB2	
GNB3	
GNB4	
GNB5	
GNE	
GNG10	
GNG11	
GNG12	
GNG13	
GNG3	
GNG4	
GNG5	
GNG7	
GNGT1	
GNGT2	
GNL2	False
GNL3	False
GNL3L	False
GNMT	False
GNPAT	
GNPDA1	False
GNPDA2	False
GNPNAT1	False
GNPTAB	
GNPTG	
GNRH1	False
GNS	
GOLGA1	False
GOLGA2	
GOLGA3	False
GOLGA4	False
GOLGA5	True
GOLGA6L5P	False
GOLGA7	False
GOLGA7B	False
GOLGB1	
GOLIM4	False
GOLM1	False
GOLM2	False
GOLPH3	False
GOLPH3L	False
GOLT1A	False
GOLT1B	False
GOPC	True
GORAB	False
GORASP1	
GORASP2	False
GOSR1	False
GOSR2	
GOT1	
GOT2	
GP1BA	False
GP1BB	
GP5	False
GP6	False
GPAA1	False
GPAM	
GPANK1	False
GPAT4	
GPATCH1	False
GPATCH11	False
GPATCH2	False
GPATCH2L	False
GPATCH3	False
GPATCH4	
GPATCH8	
GPBP1	False
GPBP1L1	False
GPC1	
GPC3	True
GPC4	False
GPC5	True
GPC6	
GPD1	False
GPD1L	
GPD2	False
GPER1	
GPHN	True
GPI	
GPIHBP1	False
GPKOW	False
GPLD1	False
GPM6B	False
GPN1	
GPN3	False
GPR108	False
GPR132	False
GPR135	False
GPR143	
GPR15	False
GPR153	False
GPR156	False
GPR158	False
GPR160	False
GPR162	False
GPR171	False
GPR18	False
GPR180	False
GPR183	
GPR19	False
GPR25	False
GPR26	False
GPR3	False
GPR31	False
GPR37	False
GPR37L1	False
GPR55	False
GPR6	False
GPR61	False
GPR68	
GPR78	False
GPR84	False
GPRASP1	False
GPRASP2	False
GPRC5A	
GPRC5B	False
GPRC5C	False
GPRIN1	
GPRIN2	
GPS1	
GPS2	True
GPSM1	False
GPSM2	False
GPSM3	False
GPT	False
GPT2	False
GPX1	
GPX2	False
GPX3	
GPX4	False
GPX6	False
GPX7	False
GPX8	False
GRAMD1A	False
GRAMD1C	False
GRAMD4	False
GRAP	False
GRAP2	False
GRB10	
GRB14	False
GRB2	
GRB7	False
GREB1	
GRHL1	False
GRHL2	
GRHL3	False
GRHPR	
GRIA1	False
GRIA2	
GRIA3	
GRIA4	False
GRID2	False
GRID2IP	False
GRIK1	False
GRIK2	
GRIK3	
GRIK5	
GRIN1	
GRIN2A	True
GRIN2B	
GRIN2C	False
GRIN2D	
GRIN3A	False
GRIN3B	False
GRINA	False
GRIP1	False
GRIP2	False
GRIPAP1	False
GRK1	False
GRK2	False
GRK3	False
GRK4	False
GRK5	False
GRK6	False
GRM1	
GRM2	False
GRM3	True
GRM4	False
GRM7	False
GRN	
GRPEL1	False
GRPEL2	False
GRPR	
GRSF1	
GRWD1	False
GSC	False
GSDMC	
GSDMD	False
GSDME	
GSE1	
GSG1	False
GSK3A	
GSK3B	True
GSKIP	
GSN	
GSPT1	
GSPT2	False
GSR	False
GSS	False
GSTA1	
GSTA2	
GSTA3	
GSTA4	
GSTCD	False
GSTK1	False
GSTM1	
GSTM2	
GSTM3	
GSTM4	
GSTM5	
GSTO1	
GSTO2	
GSTP1	
GSTT1	
GSTT2B	
GSTZ1	False
GSX1	False
GSX2	False
GTF2A1	
GTF2A1L	False
GTF2A2	False
GTF2B	
GTF2E1	False
GTF2E2	False
GTF2F1	False
GTF2F2	False
GTF2H1	
GTF2H2	False
GTF2H3	False
GTF2H4	False
GTF2H5	
GTF2I	True
GTF2IRD1	False
GTF2IRD2	False
GTF3A	False
GTF3C1	False
GTF3C2	False
GTF3C3	False
GTF3C4	False
GTF3C5	False
GTF3C6	False
GTPBP1	False
GTPBP10	False
GTPBP2	False
GTPBP3	False
GTPBP4	False
GTPBP6	False
GTSE1	
GTSF1	False
GTSF1L	False
GUCA1B	
GUCA2A	False
GUCY1A1	False
GUCY1A2	
GUCY1B1	False
GUCY2C	
GUCY2EP	False
GUCY2F	False
GUK1	False
GULP1	False
GUSB	
GUSBP1	False
GUSBP2	False
GUSBP4	False
GXYLT1	
GYG1	False
GYG2	False
GYPA	False
GYPB	False
GYPC	
GYPE	False
GYS1	
GYS2	
GZF1	False
GZMA	
GZMB	
H1-0	False
H1-1	False
H1-10	False
H1-2	
H1-3	True
H1-4	True
H1-5	True
H1-6	False
H1-8	
H19	
H2AC1	False
H2AC11	
H2AC12	False
H2AC13	False
H2AC14	False
H2AC15	False
H2AC16	
H2AC17	True
H2AC18	False
H2AC19	False
H2AC20	
H2AC21	False
H2AC4	False
H2AC6	
H2AC7	
H2AC8	False
H2AJ	False
H2AP	False
H2AW	False
H2AX	
H2AZ1	
H2AZ2	
H2BC1	False
H2BC10	False
H2BC11	
H2BC12	
H2BC13	False
H2BC14	False
H2BC15	False
H2BC17	
H2BC18	False
H2BC20P	False
H2BC21	False
H2BC3	
H2BC4	
H2BC5	
H2BC6	False
H2BC7	
H2BC8	
H2BC9	
H2BU1	False
H2BW2	False
H3-3A	True
H3-3B	True
H3-4	
H3C1	
H3C10	
H3C11	
H3C12	
H3C14	
H3C15	
H3C2	True
H3C3	
H3C4	
H3C6	
H3C7	
H3C8	
H4-16	
H4C1	False
H4C11	
H4C12	False
H4C13	False
H4C14	False
H4C15	False
H4C2	
H4C3	False
H4C4	
H4C5	
H4C6	False
H4C7	False
H4C8	
H4C9	True
H6PD	False
HAAO	False
HABP4	False
HACD2	False
HACD3	False
HACL1	False
HADH	False
HADHA	
HADHB	False
HAGH	False
HAL	False
HAND1	False
HAND2	False
HAND2-AS1	False
HAO1	False
HAO2	False
HAP1	False
HAPLN1	
HAPLN2	False
HAPLN3	False
HAR1B	False
HARS1	False
HARS2	False
HAS1	False
HAS2	
HAS3	False
HASPIN	False
HAT1	False
HAUS1	False
HAUS2	False
HAUS5	False
HAUS6	False
HAUS7	False
HAUS8	False
HAVCR2	False
HAX1	
HBA1	
HBA2	
HBB	
HBBP1	False
HBD	False
HBEGF	
HBG1	False
HBP1	
HBS1L	False
HBZ	False
HCAR2	False
HCCS	False
HCFC1	False
HCFC1R1	False
HCFC2	
HCG11	False
HCG26	
HCG27	
HCK	
HCLS1	
HCN1	
HCN2	False
HCN3	False
HCN4	
HCP5	
HCST	False
HDAC1	True
HDAC10	
HDAC11	
HDAC2	
HDAC3	
HDAC4	True
HDAC5	
HDAC6	
HDAC7	True
HDAC8	
HDAC9	
HDC	False
HDDC2	False
HDDC3	False
HDGF	False
HDGFL1	False
HDGFL2	False
HDHD3	False
HDHD5	
HDHD5-AS1	False
HDLBP	
HDX	False
HEATR1	
HEATR3	False
HEATR5A	False
HEATR5B	False
HEATR6	False
HEBP2	False
HECTD1	
HECTD3	False
HECW1	
HECW2	
HEG1	False
HELB	False
HELLS	
HELQ	False
HELT	False
HELZ	False
HELZ2	
HEMGN	False
HEMK1	False
HENMT1	False
HEPH	False
HERC1	
HERC2	
HERC2P2	False
HERC3	False
HERC4	False
HERC5	False
HERC6	False
HERPUD1	True
HES1	
HES2	False
HES3	False
HES4	False
HES6	False
HES7	False
HESX1	
HEXA	
HEXA-AS1	False
HEXB	
HEXD	False
HEXIM1	
HEXIM2	False
HEY1	True
HEY2	
HEYL	
HFE	
HGD	
HGF	True
HGH1	False
HGS	False
HGSNAT	
HHAT	
HHATL	False
HHEX	
HHIP	
HHLA2	
HHLA3	False
HIBADH	False
HIBCH	False
HIC1	
HID1	False
HIF1A	True
HIF1AN	
HIF3A	False
HIGD1A	False
HIGD1B	False
HIGD2A	False
HIGD2B	False
HIKESHI	
HINFP	
HINT1	False
HINT2	False
HINT3	False
HIP1	True
HIP1R	False
HIPK1	False
HIPK2	
HIPK3	False
HIPK4	False
HIRA	
HIRIP3	False
HIST2H3B	False
HIVEP1	
HIVEP2	False
HIVEP3	
HJURP	False
HK1	
HK2	
HK3	
HLA-A	True
HLA-B	True
HLA-C	True
HLA-DMA	False
HLA-DMB	False
HLA-DOA	False
HLA-DOB	False
HLA-DPA1	False
HLA-DPB1	False
HLA-DPB2	False
HLA-DQA1	
HLA-DQB1	
HLA-DRA	
HLA-DRB1	
HLA-DRB3	False
HLA-DRB5	
HLA-E	False
HLA-F	
HLA-G	
HLA-H	False
HLA-L	False
HLCS	
HLF	True
HLTF	
HLX	False
HM13	
HMBOX1	False
HMBS	
HMCES	False
HMCN1	
HMG20A	False
HMG20B	False
HMGA1	True
HMGA2	True
HMGB1	
HMGB2	
HMGB4	False
HMGCL	False
HMGCR	
HMGCS1	False
HMGCS2	False
HMGN1	False
HMGN2	False
HMGN3	False
HMGN4	False
HMGN5	
HMGXB3	False
HMGXB4	False
HMMR	False
HMOX1	
HMOX2	False
HMX1	False
HMX2	False
HMX3	False
HNF1A	True
HNF1B	
HNF4A	
HNF4G	False
HNMT	False
HNRNPA0	False
HNRNPA1	False
HNRNPA1L2	False
HNRNPA2B1	True
HNRNPA3	
HNRNPA3P1	False
HNRNPAB	False
HNRNPC	
HNRNPD	
HNRNPDL	
HNRNPF	False
HNRNPH1	False
HNRNPH2	False
HNRNPH3	
HNRNPK	
HNRNPL	
HNRNPLL	False
HNRNPM	False
HNRNPR	False
HNRNPU	
HNRNPUL1	False
HNRNPUL2	False
HOMER1	False
HOMER2	False
HOMER3	False
HOMEZ	False
HOOK1	False
HOOK2	False
HOOK3	True
HOPX	False
HOTAIR	False
HOXA1	
HOXA10	
HOXA11	True
HOXA11-AS	False
HOXA13	True
HOXA2	False
HOXA3	
HOXA4	False
HOXA5	False
HOXA6	False
HOXA7	
HOXA9	True
HOXB1	False
HOXB13	True
HOXB2	False
HOXB3	False
HOXB4	False
HOXB5	False
HOXB6	False
HOXB7	False
HOXB8	
HOXB9	False
HOXC10	False
HOXC11	True
HOXC12	False
HOXC13	True
HOXC4	False
HOXC5	False
HOXC6	
HOXC8	
HOXC9	False
HOXD1	False
HOXD10	
HOXD11	True
HOXD12	False
HOXD13	True
HOXD3	False
HOXD4	False
HOXD8	False
HOXD9	False
HP	False
HP1BP3	False
HPCA	False
HPCAL1	False
HPCAL4	False
HPD	
HPF1	False
HPGDS	False
HPN	False
HPR	
HPRT1	
HPS1	
HPS3	
HPS4	
HPS5	
HPS6	
HPX	False
HR	
HRAS	True
HRC	False
HRCT1	False
HRG	
HRH1	False
HRH2	False
HRH3	False
HRK	
HRNR	
HROB	False
HS1BP3	
HS2ST1	
HS3ST1	False
HS3ST2	False
HS3ST3B1	False
HS6ST1	False
HSBP1	
HSCB	False
HSD11B1	False
HSD11B1L	False
HSD11B2	
HSD17B1	False
HSD17B10	
HSD17B11	False
HSD17B12	False
HSD17B14	False
HSD17B2	False
HSD17B3	
HSD17B4	
HSD17B7	False
HSD17B8	False
HSD3B1	
HSD3B2	
HSD3B7	False
HSDL1	False
HSF1	
HSF2	False
HSF2BP	False
HSF4	
HSFX1	False
HSFY1	False
HSH2D	False
HSP90AA1	True
HSP90AA2P	
HSP90AB1	True
HSP90AB2P	False
HSP90B1	
HSP90B3P	False
HSPA13	False
HSPA14	False
HSPA1A	False
HSPA1B	False
HSPA1L	
HSPA2	False
HSPA4	
HSPA4L	False
HSPA5	
HSPA6	False
HSPA7	False
HSPA8	
HSPA9	
HSPB1	
HSPB11	False
HSPB2	
HSPB3	
HSPB7	False
HSPB8	
HSPBAP1	
HSPBP1	False
HSPD1	
HSPE1	False
HSPG2	
HSPH1	
HTATIP2	
HTATSF1	False
HTN1	False
HTR1A	False
HTR1B	False
HTR1D	False
HTR1E	
HTR2A	False
HTR2C	False
HTR5A	False
HTRA2	
HTT	
HUNK	False
HUS1	
HUS1B	False
HUWE1	
HYAL2	
HYI	False
HYLS1	False
HYOU1	False
HYPK	False
IARS1	False
IARS2	False
IBA57	False
IBTK	False
ICA1	False
ICAM1	
ICAM2	False
ICAM3	
ICAM4	
ICAM5	
ICE1	False
ICMT	False
ICOS	
ICOSLG	True
ID1	
ID2	
ID3	True
ID4	
IDE	False
IDH1	True
IDH2	True
IDH3A	
IDH3B	
IDH3G	
IDI1	False
IDI2	False
IDO1	
IDUA	
IER2	
IER3	
IER3IP1	False
IER5	False
IER5L	False
IFFO1	False
IFI16	
IFI27	
IFI30	
IFI35	False
IFI6	False
IFIH1	
IFIT1	False
IFIT2	False
IFIT3	
IFIT5	False
IFITM1	False
IFITM2	
IFITM3	
IFITM4P	
IFNA1	
IFNA2	
IFNAR1	
IFNAR2	
IFNB1	
IFNG	
IFNGR1	True
IFNGR2	
IFNK	False
IFNL1	False
IFNL2	False
IFNL3	False
IFNLR1	False
IFNR	False
IFRD1	False
IFRD2	
IFT122	False
IFT140	
IFT172	False
IFT20	False
IFT27	False
IFT43	False
IFT46	False
IFT57	False
IFT80	False
IFT88	False
IFTAP	False
IGBP1	
IGF1	True
IGF1R	True
IGF2	True
IGF2-AS	False
IGF2BP1	
IGF2BP2	True
IGF2BP3	
IGF2R	
IGFALS	
IGFBP1	
IGFBP2	
IGFBP3	
IGFBP4	False
IGFBP5	
IGFBP6	
IGFBP7	
IGFL3	False
IGHA1	False
IGHA2	False
IGHE	False
IGHG1	
IGHM	False
IGHMBP2	
IGKC	False
IGKV1-12	False
IGKV2-40	False
IGKV2D-29	False
IGKV4-1	False
IGLC1	False
IGLL5	
IGSF1	False
IGSF10	
IGSF21	False
IGSF22	False
IGSF8	
IGSF9	False
IHH	
IK	False
IKBKB	True
IKBKE	True
IKBKG	
IKZF1	True
IKZF2	
IKZF3	True
IKZF4	False
IKZF5	False
IL10	
IL10RA	
IL10RB	
IL11	False
IL11RA	False
IL12A	
IL12B	
IL12RB1	
IL12RB2	
IL13	
IL13RA1	
IL13RA2	False
IL15	
IL15RA	
IL16	
IL17A	
IL17B	False
IL17C	False
IL17RA	
IL17RB	
IL17REL	
IL18	False
IL18BP	False
IL18R1	False
IL19	False
IL1A	
IL1B	
IL1R1	
IL1R2	
IL1RAP	False
IL1RAPL1	
IL1RL1	
IL1RN	
IL2	True
IL20	False
IL20RA	False
IL20RB	False
IL21	False
IL21R	True
IL22	
IL22RA1	
IL22RA2	False
IL23A	
IL23R	
IL24	
IL25	False
IL26	False
IL27	False
IL27RA	False
IL2RA	
IL2RB	
IL2RG	
IL3	True
IL31	False
IL31RA	False
IL32	False
IL34	False
IL36G	False
IL36RN	False
IL37	False
IL3RA	
IL4	
IL4I1	False
IL4R	
IL5	
IL5RA	
IL6	
IL6R	
IL6ST	True
IL7	
IL7R	True
IL9	
IL9R	False
ILF2	False
ILF3	False
ILK	
ILKAP	False
ILRUN	False
ILVBL	False
IMMP1L	False
IMMP2L	
IMMT	False
IMP3	False
IMP4	
IMPA1	
IMPA2	False
IMPACT	False
IMPDH2	False
INA	False
INAFM1	False
INCA1	False
INCENP	False
ING1	
ING2	
ING3	
ING4	
ING5	False
INHA	True
INHBA	True
INHBB	False
INHBE	
INKA1	False
INKA2	
INMT	False
INO80	
INO80B	False
INO80C	False
INO80D	
INO80E	False
INPP1	False
INPP4A	
INPP4B	True
INPP5A	False
INPP5B	False
INPP5D	
INPP5E	False
INPP5J	
INPP5K	
INPPL1	True
INS	
INSIG1	False
INSIG2	False
INSL3	
INSM1	False
INSM2	False
INSR	True
INSRR	
INSYN2B	
