gene	label
MSH2	True
MSH3	True
MSH4	False
MSH5	
MSH5-SAPCD1	False
MSH6	True
MSI1	True
MSI2	True
MSL1	False
MSL2	False
MSL3	False
MSL3P1	False
MSLN	
MSMB	
MSMO1	False
MSN	True
MSR1	
MSRA	False
MSRB1	False
MSRB2	False
MSRB3	False
MSS51	False
MST1	True
MST1R	True
MSTN	
MSTO1	False
MSX1	
MSX2	
MT-ATP6	
MT-ATP8	False
MT-CO1	False
MT-CO2	
MT-CO3	
MT-CYB	
MT-ND1	
MT-ND2	
MT-ND3	
MT-ND4	
MT-ND4L	
MT-ND5	
MT-ND6	
MT-RNR2	False
MT1A	False
MT1B	False
MT1DP	False
MT1E	False
MT1F	False
MT1G	False
MT1H	
MT1HL1	False
MT1L	False
MT1M	False
MT1P3	False
MT1X	False
MT2A	False
MT3	False
MT4	False
MTA1	
MTA2	False
MTA3	
MTAP	True
MTARC1	False
MTARC2	False
MTBP	False
MTCH1	False
MTCH2	False
MTCL1	False
MTCP1	True
MTDH	
MTERF1	False
MTERF2	False
MTERF3	
MTERF4	False
MTF1	False
MTF2	False
MTFMT	False
MTFP1	False
MTFR1	False
MTFR1L	
MTFR2	False
MTG1	False
MTG2	
MTHFD1	
MTHFD1L	False
MTHFD2	
MTHFD2L	False
MTHFR	
MTHFS	False
MTHFSD	False
MTIF2	False
MTIF3	False
MTM1	
MTMR1	False
MTMR10	False
MTMR11	False
MTMR12	False
MTMR14	
MTMR2	
MTMR3	
MTMR4	False
MTMR6	False
MTMR7	False
MTMR8	
MTMR9	False
MTNR1A	False
MTNR1B	
MTO1	False
MTOR	True
MTPAP	False
MTPN	False
MTR	
MTRES1	False
MTREX	
MTRF1	
MTRF1L	False
MTRFR	False
MTRNR2L1	False
MTRR	
MTSS1	False
MTSS2	False
MTTP	
MTURN	False
MTUS1	
MTUS2	
MTX1	False
MTX2	False
MTX3	False
MUC1	True
MUC12	
MUC13	
MUC15	False
MUC16	
MUC17	
MUC19	False
MUC2	
MUC20	False
MUC21	False
MUC3A	
MUC3B	False
MUC4	
MUC5AC	
MUC5B	False
MUC6	
MUC7	
MUCL1	False
MUCL3	False
MUL1	False
MUS81	False
MUSK	
MUSTN1	False
MUTYH	True
MVB12A	False
MVB12B	False
MVD	False
MVK	
MVP	
MX1	False
MX2	False
MXD1	
MXD3	False
MXD4	False
MXI1	
MXRA5	
MXRA7	False
MXRA8	False
MYADM	False
MYB	True
MYBBP1A	
MYBL1	
MYBL2	
MYBPC1	False
MYBPC2	False
MYBPC3	
MYBPH	False
MYBPHL	False
MYC	True
MYCBP	
MYCBP2	
MYCBPAP	False
MYCL	True
MYCN	True
MYCT1	False
MYD88	True
MYDGF	False
MYEF2	False
MYEOV	
MYF5	False
MYF6	
MYG1	False
MYH1	
MYH10	False
MYH11	True
MYH13	False
MYH14	False
MYH15	False
MYH2	
MYH3	False
MYH4	
MYH6	
MYH7	
MYH7B	False
MYH8	
MYH9	True
MYL1	False
MYL10	False
MYL12A	
MYL12B	False
MYL2	
MYL3	
MYL4	False
MYL5	False
MYL6	False
MYL6B	False
MYL7	False
MYL9	False
MYLIP	False
MYLK	
MYLK2	
MYLK3	False
MYLK4	False
MYLPF	False
MYMK	False
MYNN	False
MYO10	False
MYO15A	False
MYO15B	False
MYO16	False
MYO18A	
MYO18B	
MYO19	False
MYO1A	
MYO1B	
MYO1C	False
MYO1D	False
MYO1E	
MYO1F	False
MYO1G	
MYO1H	
MYO3A	False
MYO3B	False
MYO5A	True
MYO5B	
MYO5C	False
MYO6	
MYO7A	
MYO7B	False
MYO9A	
MYO9B	
MYOC	
MYOCD	
MYOD1	True
MYOF	False
MYOG	False
MYOM1	False
MYOM2	
MYOM3	
MYORG	False
MYOT	
MYOZ1	False
MYOZ2	
MYOZ3	
MYPN	False
MYPOP	False
MYRF	False
MYRIP	
MYSM1	False
MYT1	
MYT1L	
MYZAP	False
MZB1	False
MZF1	False
MZT1	False
MZT2A	False
MZT2B	False
N4BP1	
N4BP2	True
N4BP2L1	False
N4BP2L2	False
N4BP3	
N6AMT1	False
NAA10	
NAA11	False
NAA15	False
NAA16	False
NAA20	False
NAA25	False
NAA30	False
NAA35	False
NAA38	False
NAA40	False
NAA50	False
NAA60	False
NAA80	False
NAAA	False
NAALAD2	False
NAALADL1	False
NAALADL2	False
NAB1	False
NAB2	True
NABP1	
NABP2	False
NACA	
NACA2	False
NACA4P	False
NACAD	False
NACC1	
NACC2	False
NADK	True
NADK2	False
NADSYN1	False
NAE1	False
NAF1	False
NAGA	
NAGK	False
NAGLU	
NAGPA	False
NAGS	False
NAIF1	False
NAIP	False
NALCN	
NALF1	False
NALF2	False
NAMPT	
NAMPTP1	False
NANOG	
NANOGNB	False
NANOS1	
NANOS2	False
NANOS3	False
NANP	
NANS	False
NAP1L1	
NAP1L2	
NAP1L3	False
NAP1L4	False
NAP1L5	False
NAP1L6P	False
NAPA	
NAPB	False
NAPEPLD	False
NAPG	False
NAPRT	False
NAPSA	False
NARF	False
NARS1	False
NARS2	False
NASP	False
NAT1	
NAT10	
NAT14	False
NAT16	False
NAT2	
NAT8	False
NAT8B	False
NAT8L	
NAT9	False
NATD1	False
NAV1	
NAV2	False
NAV3	
NAXD	False
NAXE	False
NBAS	False
NBEA	True
NBEAL1	False
NBEAL2	
NBL1	
NBN	True
NBPF1	
NBPF10	False
NBPF11	False
NBPF12	False
NBPF14	False
NBPF15	False
NBPF20	False
NBPF22P	False
NBPF3	False
NBPF7P	False
NBPF8	
NBPF9	False
NBR1	
NCALD	False
NCAM1	False
NCAM2	
NCAN	False
NCAPD2	
NCAPD3	
NCAPG	
NCAPG2	
NCAPH	False
NCAPH2	
NCBP1	
NCBP2	False
NCBP2AS2	False
NCBP2L	False
NCBP3	False
NCCRP1	False
NCDN	False
NCEH1	False
NCF1	
NCF1B	False
NCF2	
NCF4	
NCK1	
NCK2	False
NCKAP1	False
NCKAP1L	False
NCKAP5	False
NCKAP5L	False
NCKIPSD	
NCL	False
NCLN	False
NCOA1	True
NCOA2	True
NCOA3	True
NCOA4	True
NCOA5	False
NCOA6	
NCOA7	False
NCOR1	True
NCOR2	True
NCR1	False
NCR2	
NCR3	False
NCR3LG1	False
NCS1	False
NCSTN	True
NDC1	False
NDC80	
NDE1	
NDEL1	
NDFIP1	False
NDFIP2	False
NDN	False
NDNF	False
NDOR1	False
NDP	False
NDRG1	True
NDRG2	
NDRG3	False
NDRG4	False
NDST1	False
NDST2	False
NDST3	False
NDST4	
NDUFA1	False
NDUFA10	False
NDUFA11	False
NDUFA12	False
NDUFA13	
NDUFA2	False
NDUFA3	False
NDUFA4	False
NDUFA4L2	False
NDUFA5	
NDUFA6	False
NDUFA7	False
NDUFA8	False
NDUFA9	False
NDUFAB1	False
NDUFAF1	False
NDUFAF2	False
NDUFAF3	False
NDUFAF4	False
NDUFAF5	False
NDUFAF6	False
NDUFAF7	False
NDUFAF8	
NDUFB1	False
NDUFB10	False
NDUFB11	False
NDUFB2	
NDUFB3	False
NDUFB4	False
NDUFB5	False
NDUFB6	False
NDUFB7	False
NDUFB8	False
NDUFB9	
NDUFC1	False
NDUFC2	False
NDUFS1	False
NDUFS2	False
NDUFS3	False
NDUFS4	False
NDUFS5	False
NDUFS6	False
NDUFS7	
NDUFS8	
NDUFV1	
NDUFV2	
NDUFV3	False
NEAT1	False
NEB	
NEBL	
NECAB1	False
NECAB2	False
NECAB3	False
NECAP1	False
NECAP2	False
NECTIN1	
NECTIN2	False
NECTIN3	False
NECTIN4	
NEDD1	False
NEDD4	
NEDD4L	False
NEDD8	False
NEDD8-MDP1	False
NEDD9	False
NEFH	
NEFL	
NEFM	False
NEGR1	
NEIL1	
NEIL2	False
NEIL3	False
NEK1	
NEK10	False
NEK11	False
NEK2	
NEK3	False
NEK4	False
NEK5	False
NEK6	False
NEK7	False
NEK8	False
NEK9	False
NELFA	False
NELFB	False
NELFCD	
NELFE	
NELL1	False
NELL2	False
NEMF	False
NEMP1	False
NEMP2	False
NENF	False
NEO1	False
NEPRO	False
NES	
NET1	
NETO1	
NETO2	
NEU1	
NEU2	False
NEU3	
NEU4	False
NEURL1	
NEURL1B	
NEURL2	False
NEURL3	
NEURL4	
NEUROD1	
NEUROD2	False
NEUROD4	False
NEUROD6	False
NEUROG1	False
NEUROG2	
NEUROG3	
NEXMIF	False
NEXN	
NF1	True
NF2	True
NFAM1	False
NFASC	False
NFAT5	
NFATC1	
NFATC2	True
NFATC2IP	False
NFATC3	
NFATC4	
NFE2	True
NFE2L1	False
NFE2L2	True
NFE2L3	
NFE4	False
NFIA	False
NFIB	True
NFIC	
NFIL3	False
NFIX	
NFKB1	
NFKB2	True
NFKBIA	True
NFKBIB	
NFKBID	False
NFKBIE	True
NFKBIL1	
NFKBIZ	
NFRKB	False
NFS1	False
NFU1	False
NFX1	False
NFXL1	False
NFYA	False
NFYB	False
NFYC	False
NGB	False
NGDN	False
NGEF	
NGF	
NGFR	
NGLY1	False
NGRN	False
NHEJ1	
NHLH1	False
NHLH2	False
NHLRC1	
NHLRC2	False
NHLRC3	False
NHLRC4	False
NHP2	
NHS	False
NHSL1	False
NHSL2	False
NIBAN1	False
NIBAN2	False
NIBAN3	False
NICN1	False
NID1	
NID2	False
NIF3L1	False
NIFK	False
NIM1K	False
NIN	True
NINJ1	False
NINJ2	False
NINL	False
NIP7	False
NIPA1	
NIPA2	
NIPAL1	False
NIPAL2	False
NIPAL3	False
NIPAL4	False
NIPBL	
NIPSNAP1	False
NIPSNAP2	False
NIPSNAP3A	False
NIPSNAP3B	False
NISCH	False
NIT1	False
NIT2	False
NKAIN1	False
NKAIN2	
NKAIN3	False
NKAIN4	False
NKAP	False
NKAPD1	False
NKAPL	False
NKD1	
NKD2	
NKG7	False
NKIRAS1	False
NKIRAS2	False
NKPD1	False
NKRF	False
NKTR	
NKX1-1	False
NKX2-1	True
NKX2-2	
NKX2-3	
NKX2-4	False
NKX2-5	
NKX2-6	
NKX2-8	False
NKX3-1	True
NKX3-2	False
NKX6-1	False
NKX6-2	False
NKX6-3	False
NLE1	
NLGN1	False
NLGN2	False
NLGN3	False
NLGN4X	
NLGN4Y	False
NLK	
NLN	
NLRC3	False
NLRC4	
NLRC5	
NLRP1	
NLRP10	False
NLRP11	False
NLRP12	
NLRP13	False
NLRP14	False
NLRP2	
NLRP3	
NLRP4	False
NLRP5	
NLRP6	False
NLRP7	
NLRP8	
NLRP9	False
NLRX1	False
NMB	False
NMBR	
NMD3	False
NME1	
NME1-NME2	False
NME2	False
NME2P1	False
NME3	
NME4	False
NME5	False
NME6	False
NME7	False
NME8	
NME9	False
NMI	False
NMNAT1	False
NMNAT2	False
NMNAT3	False
NMRAL1	False
NMRK1	False
NMRK2	
NMS	False
NMT1	
NMT2	False
NMU	False
NMUR1	False
NMUR2	
NNAT	False
NNMT	
NNT	False
NOA1	False
NOB1	False
NOBOX	
NOC2L	
NOC3L	False
NOC4L	False
NOCT	False
NOD1	
NOD2	
NODAL	
NOG	
NOL10	False
NOL11	False
NOL12	False
NOL3	
NOL4	False
NOL4L	False
NOL6	False
NOL7	False
NOL8	False
NOL9	
NOLC1	False
NOM1	False
NOMO1	False
NOMO2	False
NOMO3	False
NONO	True
NOP10	
NOP14	False
NOP16	False
NOP2	False
NOP53	
NOP56	
NOP58	
NOP9	False
NOPCHAP1	False
NOS1	
NOS1AP	False
NOS2	
NOS3	False
NOSIP	False
NOSTRIN	False
NOTCH1	True
NOTCH2	True
NOTCH2NLA	False
NOTCH3	True
NOTCH4	True
NOTO	False
NOTUM	
NOVA1	
NOVA2	False
NOX1	False
NOX3	False
NOX4	
NOX5	False
NOXA1	
NOXO1	False
NOXRED1	False
NPAP1	
NPAS1	False
NPAS2	False
NPAS3	
NPAS4	False
NPAT	
NPB	False
NPBWR1	False
NPBWR2	False
NPC1	
NPC1L1	False
NPC2	
NPDC1	False
NPEPL1	False
NPEPPS	False
NPFF	False
NPFFR1	False
NPFFR2	False
NPHP1	
NPHP3	False
NPHP4	False
NPHS1	
NPHS2	
NPIPA1	False
NPIPA7	False
NPIPB13	False
NPIPB15	False
NPIPB2	False
NPIPB3	False
NPIPB4	False
NPIPB5	False
NPIPB9	False
NPL	False
NPLOC4	False
NPM1	True
NPM2	False
NPM3	False
NPNT	
NPPA	
NPPB	False
NPPC	False
NPR1	False
NPR2	False
NPR3	
NPRL2	False
NPRL3	False
NPS	False
NPSR1	False
NPTN	False
NPTX1	False
NPTX2	False
NPTXR	False
NPVF	False
NPW	False
NPY	
NPY1R	
NPY2R	False
NPY4R	False
NPY5R	False
NQO1	
NQO2	False
NR0B1	
NR0B2	
NR1D1	False
NR1D2	
NR1H2	False
NR1H3	False
NR1H4	
NR1I2	
NR1I3	False
NR2C1	False
NR2C2	
NR2C2AP	False
NR2E1	False
NR2E3	
NR2F1	
NR2F2	False
NR2F6	
NR3C1	
NR3C2	
NR4A1	
NR4A2	
NR4A3	True
NR5A1	
NR5A2	False
NR6A1	False
NRAP	False
NRARP	False
NRAS	True
NRBF2	False
NRBP1	False
NRBP2	False
NRCAM	
NRDC	False
NRDE2	False
NREP	False
NRF1	
NRG1	True
NRG2	
NRG3	
NRG4	
NRGN	False
NRIP1	
NRIP2	False
NRIP3	False
NRK	
NRL	
NRM	False
NRN1	False
NRN1L	False
NRP1	
NRP2	
NRROS	False
NRSN1	False
NRSN2	False
NRTN	False
NRXN1	False
NRXN2	
NRXN3	
NSA2	False
NSD1	True
NSD2	True
NSD3	True
NSDHL	False
NSF	False
NSFL1C	False
NSG1	False
NSG2	False
NSL1	False
NSMAF	
NSMCE1	False
NSMCE2	
NSMCE3	False
NSMCE4A	False
NSMF	
NSRP1	
NSUN2	False
NSUN3	False
NSUN4	False
NSUN5	False
NSUN5P2	False
NSUN6	
NSUN7	False
NT5C	False
NT5C1A	False
NT5C1B	False
NT5C1B-RDH14	False
NT5C2	True
NT5C3A	
NT5C3B	False
NT5DC1	False
NT5DC2	False
NT5DC3	False
NT5DC4	False
NT5E	
NT5M	False
NTAN1	False
NTAQ1	False
NTF3	False
NTF4	
NTHL1	True
NTM	False
NTMT1	False
NTN1	
NTN3	False
NTN4	
NTN5	False
NTNG1	False
NTNG2	False
NTPCR	False
NTRK1	True
NTRK2	True
NTRK3	True
NTS	False
NTSR1	
NTSR2	False
NUAK1	
NUAK2	False
NUB1	False
NUBP1	
NUBP2	False
NUBPL	
NUCB1	False
NUCB2	False
NUCKS1	False
NUDC	False
NUDCD1	False
NUDCD2	False
NUDCD3	False
NUDT1	False
NUDT10	
NUDT11	
NUDT12	False
NUDT13	False
NUDT14	
NUDT15	False
NUDT16	False
NUDT16L1	
NUDT17	False
NUDT18	False
NUDT19	False
NUDT2	False
NUDT21	False
NUDT22	False
NUDT3	False
NUDT4	False
NUDT5	False
NUDT6	
NUDT7	False
NUDT8	False
NUDT9	False
NUDT9P1	False
NUF2	True
NUFIP1	False
NUFIP2	False
NUMA1	True
NUMB	
NUMBL	False
NUP107	
NUP133	
NUP153	False
NUP155	False
NUP160	False
NUP188	False
NUP205	False
NUP210	False
NUP210L	
NUP214	True
NUP35	False
NUP37	False
NUP42	False
NUP43	False
NUP50	
NUP54	
NUP58	False
NUP62	
NUP62CL	False
NUP85	
NUP88	False
NUP93	
NUP98	True
NUPR1	
NUPR2	False
NUS1	False
NUSAP1	False
NUTF2	False
NUTM1	True
NUTM2A	
NUTM2B	True
NUTM2F	False
NVL	False
NWD1	False
NWD2	False
NXF1	
NXF2	False
NXF2B	False
NXF3	False
NXF5	
NXN	False
NXNL1	False
NXNL2	False
NXPE1	
NXPE2	False
NXPE3	False
NXPE4	False
NXPH1	False
NXPH2	False
NXPH3	False
NXPH4	False
NXT1	False
NXT2	False
NYAP1	False
NYAP2	False
NYNRIN	False
NYX	
OAF	False
OARD1	False
OAS1	False
OAS2	False
OAS3	False
OASL	False
OAT	
OAZ1	False
OAZ2	False
OAZ3	False
OBI1	
OBP2A	False
OBP2B	False
OBSCN	
OBSL1	False
OC90	False
OCA2	
OCEL1	False
OCIAD1	False
OCIAD2	False
OCLM	False
OCLN	
OCM	False
OCM2	False
OCRL	
OCSTAMP	False
ODAD1	False
ODAD2	False
ODAD3	False
ODAD4	False
ODAM	
ODAPH	False
ODC1	
ODF1	False
ODF2	False
ODF2L	False
ODF3	False
ODF3B	False
ODF3L1	False
ODF3L2	
ODF4	
ODR4	False
OFCC1	False
OFD1	
OGA	False
OGDH	
OGDHL	False
OGFOD1	False
OGFOD2	False
OGFOD3	False
OGFR	False
OGFRL1	False
OGG1	
OGN	False
OGT	False
OIP5	False
OIT3	False
OLA1	False
OLAH	False
OLFM1	
OLFM2	False
OLFM3	
OLFM4	
OLFML1	False
OLFML2A	False
OLFML2B	False
OLFML3	False
OLIG1	
OLIG2	True
OLIG3	
OLR1	
OMA1	
OMD	
OMG	False
OMP	False
ONECUT1	False
ONECUT2	
ONECUT3	False
OOEP	False
OOSP2	
OPA1	
OPA3	
OPALIN	
OPCML	
OPHN1	
OPLAH	False
OPN1LW	
OPN1MW	
OPN1MW2	
OPN1MW3	False
OPN1SW	
OPN3	False
OPN4	False
OPN5	False
OPRD1	
OPRK1	
OPRL1	False
OPRM1	False
OPRPN	False
OPTC	False
OPTN	
OR10A2	False
OR10A3	False
OR10A4	False
OR10A5	False
OR10A6	False
OR10A7	
OR10AD1	False
OR10AG1	False
OR10C1	False
OR10D3	False
OR10G2	False
OR10G3	False
OR10G4	False
OR10G6	False
OR10G7	
OR10G8	False
OR10G9	False
OR10H1	False
OR10H2	
OR10H3	False
OR10H4	False
OR10H5	False
OR10J1	False
OR10J3	False
OR10J5	False
OR10K1	False
OR10K2	False
OR10P1	False
OR10Q1	False
OR10R2	
OR10S1	False
OR10T2	False
OR10V1	False
OR10W1	False
OR10X1	False
OR10Z1	False
OR11A1	False
OR11G2	False
OR11H1	False
OR11H12	False
OR11H2	False
OR11H4	False
OR11H6	False
OR11H7	False
OR11L1	False
OR12D2	False
OR12D3	False
OR13A1	False
OR13C2	False
OR13C3	False
OR13C4	
OR13C5	False
OR13C8	False
OR13C9	False
OR13D1	False
OR13F1	False
OR13G1	False
OR13H1	False
OR13J1	False
OR14A16	False
OR14A2	False
OR14C36	False
OR14I1	False
OR14J1	False
OR14K1	False
OR1A1	False
OR1A2	False
OR1B1	False
OR1C1	False
OR1D2	False
OR1D5	False
OR1E1	False
OR1E2	False
OR1F1	False
OR1F12P	False
OR1F2P	False
OR1G1	False
OR1I1	False
OR1J1	False
OR1J2	
OR1J4	False
OR1K1	False
OR1L1	
OR1L3	False
OR1L4	False
OR1L6	False
OR1L8	False
OR1M1	
OR1N1	False
OR1N2	False
OR1Q1	False
OR1S1	False
OR1S2	False
OR2A1	False
OR2A12	False
OR2A14	False
OR2A2	
OR2A25	False
OR2A4	False
OR2A42	
OR2A5	False
OR2A7	False
OR2AE1	False
OR2AG1	False
OR2AG2	False
OR2AJ1	False
OR2AK2	False
OR2AP1	False
OR2AT4	False
OR2B11	False
OR2B2	False
OR2B3	False
OR2B6	False
OR2C1	False
OR2C3	False
OR2D2	
OR2D3	False
OR2F1	False
OR2F2	
OR2G2	False
OR2G3	False
OR2G6	False
OR2H1	False
OR2H2	False
OR2I1P	False
OR2J1	False
OR2J2	False
OR2J3	False
OR2K2	False
OR2L13	
OR2L2	False
OR2L3	False
OR2L5	False
OR2L8	False
OR2M2	False
OR2M3	False
OR2M4	
OR2M5	False
OR2M7	False
OR2S2	False
OR2T1	False
OR2T10	False
OR2T11	False
OR2T12	False
OR2T2	False
OR2T27	False
OR2T29	False
OR2T3	False
OR2T33	False
OR2T34	False
OR2T35	
OR2T4	False
OR2T5	False
OR2T6	False
OR2T7	False
OR2T8	False
OR2V1	False
OR2V2	False
OR2W1	False
OR2W3	
OR2W5P	False
OR2Y1	False
OR2Z1	False
OR3A1	False
OR3A2	False
OR3A3	False
OR3A4P	False
OR4A15	False
OR4A16	False
OR4A47	False
OR4A4P	False
OR4A5	False
OR4A8	False
OR4B1	False
OR4C11	False
OR4C12	False
OR4C13	False
OR4C15	
OR4C16	False
OR4C3	False
OR4C45	False
OR4C46	False
OR4C5	
OR4C6	False
OR4D1	False
OR4D10	False
OR4D11	False
OR4D2	False
OR4D5	False
OR4D6	False
OR4D9	False
OR4E1	False
OR4E2	False
OR4F15	False
OR4F16	False
OR4F17	False
OR4F21	False
OR4F29	False
OR4F3	False
OR4F4	False
OR4F5	False
OR4F6	False
OR4K1	False
OR4K13	False
OR4K14	
OR4K15	False
OR4K17	
OR4K2	False
OR4K3	False
OR4K5	False
OR4L1	
OR4M1	False
OR4M2	False
OR4N2	False
OR4N4	False
OR4N5	False
OR4P4	False
OR4Q2	False
OR4Q3	False
OR4S1	False
OR4S2	False
OR4X1	False
OR4X2	False
OR51A2	False
OR51A4	False
OR51A7	False
OR51B2	False
OR51B4	False
OR51B5	False
OR51B6	False
OR51D1	False
OR51E1	False
OR51E2	False
OR51F1	False
OR51F2	
OR51G1	False
OR51G2	False
OR51H1	False
OR51I1	False
OR51I2	
OR51J1	False
OR51L1	False
OR51M1	False
OR51Q1	False
OR51S1	False
OR51T1	False
OR51V1	False
OR52A1	False
OR52A5	False
OR52B2	False
OR52B4	False
OR52B6	False
OR52D1	False
OR52E2	False
OR52E4	False
OR52E5	False
OR52E6	False
OR52E8	
OR52H1	False
OR52I1	False
OR52I2	
OR52J3	False
OR52K1	False
OR52K2	False
OR52L1	False
OR52M1	False
OR52N1	
OR52N2	False
OR52N4	False
OR52N5	False
OR52R1	False
OR52W1	False
OR56A1	False
OR56A3	False
OR56A4	False
OR56A5	False
OR56B1	False
OR56B4	False
OR5A1	False
OR5A2	False
OR5AC2	False
OR5AK2	False
OR5AN1	False
OR5AP2	False
OR5AR1	False
OR5AS1	False
OR5AU1	False
OR5B12	False
OR5B17	
OR5B2	False
OR5B21	False
OR5B3	False
OR5C1	False
OR5D13	False
OR5D14	False
OR5D16	False
OR5D18	False
OR5F1	False
OR5H1	False
OR5H14	False
OR5H15	False
OR5H2	False
OR5H6	False
OR5I1	False
OR5J2	False
OR5K1	False
OR5K2	False
OR5K3	False
OR5K4	False
OR5L1	False
OR5L2	False
OR5M1	False
OR5M10	False
OR5M11	False
OR5M3	False
OR5M8	False
OR5M9	False
OR5P2	False
OR5P3	False
OR5T1	False
OR5T2	False
OR5T3	False
OR5V1	False
OR5W2	False
OR6A2	
OR6B1	False
OR6B2	False
OR6B3	False
OR6C1	False
OR6C2	False
OR6C3	False
OR6C4	False
OR6C6	False
OR6C65	False
OR6C68	False
OR6C70	False
OR6C74	False
OR6C75	False
OR6C76	False
OR6F1	False
OR6J1	False
OR6K2	False
OR6K3	False
OR6K6	False
OR6M1	False
OR6N1	False
OR6N2	False
OR6P1	False
OR6Q1	False
OR6S1	False
OR6T1	False
OR6V1	False
OR6X1	False
OR6Y1	False
OR7A10	False
OR7A17	False
OR7A5	False
OR7C1	False
OR7C2	False
OR7D2	False
OR7D4	False
OR7E24	False
OR7G1	False
OR7G2	False
OR7G3	
OR8A1	False
OR8B12	False
OR8B2	False
OR8B3	False
OR8B4	False
OR8B8	False
OR8D1	False
OR8D2	False
OR8D4	False
OR8G1	False
OR8G2P	False
OR8G5	False
OR8H1	False
OR8H2	False
OR8H3	False
OR8I2	False
OR8J1	False
OR8J3	False
OR8K1	
OR8K3	False
OR8K5	
OR8S1	False
OR8U1	False
OR8U3	False
OR8U8	False
OR8U9	False
OR9A2	False
OR9A4	False
OR9G1	
OR9G4	False
OR9I1	False
OR9K2	
OR9Q1	False
OR9Q2	False
ORAI1	False
ORAI2	
ORAI3	
ORC1	
ORC2	False
ORC3	False
ORC4	False
ORC5	False
ORC6	False
ORM1	False
ORM2	False
ORMDL1	False
ORMDL2	False
ORMDL3	
OS9	
OSBP	False
OSBP2	
OSBPL10	False
OSBPL11	False
OSBPL1A	False
OSBPL2	False
OSBPL3	
OSBPL5	False
OSBPL6	False
OSBPL7	False
OSBPL8	
OSBPL9	False
OSCAR	False
OSCP1	False
OSER1	False
OSGEP	False
OSGEPL1	False
OSGIN1	
OSGIN2	
OSM	False
OSMR	
OSR1	False
OSR2	
OST4	False
OSTC	False
OSTCP1	False
OSTF1	False
OSTM1	
OTC	
OTOA	False
OTOF	
OTOG	False
OTOGL	
OTOL1	False
OTOP1	
OTOP2	False
OTOP3	False
OTOR	False
OTOS	False
OTP	False
OTUB1	False
OTUB2	False
OTUD1	False
OTUD3	
OTUD4	False
OTUD5	
OTUD6A	False
OTUD6B	False
OTUD7A	
OTUD7B	False
OTULIN	False
OTULINL	False
OTX1	False
OTX2	
OVCA2	False
OVCH1	
OVGP1	False
OVOL1	False
OVOL2	False
OVOL3	False
OXA1L	
OXCT1	False
OXCT2	
OXER1	False
OXGR1	False
OXLD1	False
OXNAD1	
OXR1	False
OXSM	False
OXSR1	False
OXT	False
OXTR	False
P2RX1	False
P2RX2	False
P2RX3	False
P2RX4	False
P2RX5	False
P2RX5-TAX1BP3	False
P2RX6	False
P2RX7	
P2RY1	False
P2RY10	False
P2RY11	False
P2RY12	False
P2RY13	False
P2RY14	
P2RY2	False
P2RY4	False
P2RY6	False
P2RY8	True
P3H1	
P3H2	False
P3H3	False
P3H4	False
P4HA1	False
P4HA2	False
P4HA3	False
P4HB	False
P4HTM	
PA2G4	
PAAF1	
PABIR1	False
PABIR2	False
PABIR3	False
PABPC1	True
PABPC1L	
PABPC1L2A	False
PABPC1L2B	False
PABPC1P1	False
PABPC3	False
PABPC4	
PABPC4L	
PABPC5	False
PABPN1	
PABPN1L	False
PACC1	False
PACRG	False
PACRGL	False
PACS1	False
PACS2	
PACSIN1	
PACSIN2	
PACSIN3	False
PADI1	False
PADI2	
PADI3	False
PADI4	
PADI6	False
PAEP	
PAF1	
PAFAH1B1	
PAFAH1B2	True
PAFAH1B3	False
PAFAH2	False
PAG1	
PAGE1	False
PAGE2	False
PAGE2B	False
PAGE3	False
PAGE4	False
PAGE5	False
PAGR1	False
PAH	
PAICS	
PAIP1	
PAIP2	False
PAIP2B	False
PAK1	True
PAK1IP1	False
PAK2	
PAK3	
PAK4	
PAK5	True
PAK6	
PALB2	True
PALD1	False
PALLD	
PALM	False
PALM2	False
PALM2AKAP2	False
PALM3	False
PALMD	False
PALS1	
PALS2	False
PAM	False
PAM16	False
PAMR1	False
PAN2	False
PAN3	
PANK1	False
PANK2	
PANK3	False
PANK4	False
PANX1	False
PANX2	False
PANX3	False
PAOX	False
PAPLN	
PAPOLA	False
PAPOLB	
PAPOLG	False
PAPPA	False
PAPPA2	
PAPSS1	False
PAPSS2	False
PAQR3	False
PAQR4	False
PAQR5	False
PAQR6	False
PAQR7	False
PAQR8	False
PAQR9	False
PARD3	
PARD3B	
PARD6A	False
PARD6B	
PARD6G	False
PARG	False
PARK7	
PARL	False
PARM1	False
PARN	False
PARP1	True
PARP10	False
PARP11	False
PARP12	False
PARP14	False
PARP15	False
PARP16	False
PARP2	
PARP3	
PARP4	
PARP6	False
PARP8	False
PARP9	False
PARPBP	False
PARS2	False
PART1	False
PARVA	False
PARVB	
PARVG	
PASD1	
PASK	
PATE1	False
PATE3	False
PATJ	
PATL1	False
PATL2	False
PATZ1	True
PAWR	
PAX1	False
PAX2	
PAX3	True
PAX4	
PAX5	True
PAX6	
PAX7	True
PAX8	True
PAX9	
PAXBP1	False
PAXIP1	False
PAXX	False
PBDC1	False
PBK	False
PBLD	False
PBOV1	False
PBRM1	True
PBX1	True
PBX2	
PBX3	
PBX4	False
PBXIP1	False
PC	
PCARE	
PCBD1	
PCBD2	False
PCBP1	True
PCBP2	
PCBP3	
PCBP4	False
PCCA	
PCCB	
PCDH1	False
PCDH10	
PCDH11X	
